Date,1. open,2. high,3. low,4. close,5. volume
2010-12-31,25.5700,28.4000,25.5600,27.9100,1033710000
2010-11-30,26.8800,27.4900,24.9300,25.2575,1361176300
2010-10-29,24.4900,27.2000,23.7800,26.6650,1281432800
2010-09-30,23.6700,25.5300,23.5400,24.4900,1273139500
2010-08-31,25.9900,26.3800,23.3200,23.4650,1279372100
2010-07-30,23.0900,26.4100,22.7300,25.8100,1408590600
2010-06-30,25.5300,26.9300,22.9500,23.0100,1671811600
2010-05-28,30.6700,31.0606,24.5600,25.8000,1720130200
2010-04-30,29.3500,31.5800,28.6200,30.5350,1319029500
2010-03-31,28.7700,30.5700,28.2400,29.2875,1110237200
2010-02-26,28.3900,29.0300,27.5700,28.6700,1074643300
2010-01-29,30.6200,31.2400,27.6600,28.1800,1359650900
