Date,1. open,2. high,3. low,4. close,5. volume
2004-12-31,40.0000,45.6800,37.9900,44.2900,176014800
2004-11-30,34.2300,41.5000,34.1500,39.6800,168474900
2004-10-29,41.2500,42.7000,33.0000,34.1300,208568400
2004-09-30,38.2300,44.2800,37.3600,40.8600,176176900
2004-08-31,38.3200,40.8300,34.8500,38.1400,180022400
2004-07-30,53.7300,54.0400,37.3800,38.9200,202437000
2004-06-30,47.8800,54.7000,47.7000,54.4000,161251200
2004-05-28,43.4500,48.6800,40.5500,48.5000,150196500
2004-04-30,43.4400,49.1000,43.3000,43.6000,162636600
2004-03-31,42.8800,45.0600,39.1500,43.2800,154770500
2004-02-27,50.5600,50.6500,42.2300,43.0100,185747700
2004-01-30,52.7600,57.8200,48.6000,50.4000,217934700
